,eps=0.0,eps=0.01,eps=0.02,eps=0.03,eps=0.04,eps=0.05,eps=0.06,eps=0.07,eps=0.08,eps=0.09,eps=0.1,eps=0.11,eps=0.12,eps=0.13,eps=0.14,eps=0.15,eps=0.16,eps=0.17,eps=0.18,eps=0.19,eps=0.2,eps=0.21,eps=0.22,eps=0.23,eps=0.24,eps=0.25,eps=0.26,eps=0.27,eps=0.28,eps=0.29,eps=0.3,eps=0.31,eps=0.32,eps=0.33,eps=0.34,eps=0.35,eps=0.36,eps=0.37,eps=0.38,eps=0.39,eps=0.4,eps=0.41,eps=0.42,eps=0.43,eps=0.44,eps=0.45,eps=0.46,eps=0.47,eps=0.48,eps=0.49,eps=0.5,eps=0.51,eps=0.52,eps=0.53,eps=0.54,eps=0.55,eps=0.56,eps=0.57,eps=0.58,eps=0.59,eps=0.6,eps=0.61,eps=0.62,eps=0.63,eps=0.64,eps=0.65,eps=0.66,eps=0.67,eps=0.68,eps=0.69,eps=0.7,eps=0.71,eps=0.72,eps=0.73,eps=0.74,eps=0.75,eps=0.76,eps=0.77,eps=0.78,eps=0.79,eps=0.8,eps=0.81,eps=0.82,eps=0.83,eps=0.84,eps=0.85,eps=0.86,eps=0.87,eps=0.88,eps=0.89,eps=0.9,eps=0.91,eps=0.92,eps=0.93,eps=0.94,eps=0.95,eps=0.96,eps=0.97,eps=0.98,eps=0.99,eps=1.0
0,4.47109181203341,4.548535122884074,4.496312210418241,4.482533104861812,4.431642900503699,4.335516890316689,4.533168514504786,4.427213308365617,4.575548283896029,4.5919146191816544,4.524115038533737,4.570195390210871,4.424430885133822,4.405394040603627,4.601625123931294,4.481795070613109,4.733533604565665,4.577311056534617,4.479272407032985,4.510296672184857,4.57661913907388,4.507785341857985,4.41411399120065,4.562380941310151,4.550660273265715,4.635686600575132,4.46077368392695,4.525022805854881,4.292995938174756,4.591800533054076,4.4004024407554345,4.656630514051475,4.578148947066589,4.365721055431236,4.340301852886583,4.487986925170407,4.375977428277027,4.457022922023645,4.406204487666855,4.557028284618201,4.460205310630636,4.663682291224453,4.613805320904178,4.47944629349851,4.581699312598116,4.416538323677214,4.4524768965067345,4.530926234686492,4.548415738674194,4.589888191808706,4.4826755076275955,4.510370290906073,4.536062590400484,4.617522718773647,4.669594318760422,4.421530967117019,4.412939594751611,4.710299014171696,4.6328885868657474,4.605706192901975,4.350305870257508,4.392808076407036,4.4200538078489915,4.5069218268215385,4.552469594694286,4.536470611243033,4.582777903568222,4.5218066961917565,4.440539589654217,4.604436991924235,4.517469249418706,4.554097606989654,4.594587304227314,4.450152639284817,4.423496173706623,4.516587813155096,4.423665944039287,4.417461164140055,4.509805810778779,4.631444079967262,4.411996919799594,4.482173102933143,4.4987929961478645,4.713878788950824,4.598455280505103,4.435222133818724,4.392604321556608,4.472323575918992,4.540276104400684,4.488937422674717,4.395927763344444,4.561208535883666,4.633437099765495,4.418068112345586,4.572342941749706,4.4450517119652675,4.566309424096478,4.508711510156364,4.4069213810964225,4.6424453806054276,4.341299229982945
1,4.476948170288054,4.538534848664658,4.4657381668932015,4.472977667125156,4.372767514692092,4.493352065120667,4.52876985735515,4.4597576220527895,4.575823520397188,4.656186753906266,4.504929621434766,4.614008044609724,4.515968363208055,4.423231154141466,4.559389676149958,4.5006040620848875,4.647021731571325,4.527566670876568,4.505406566203103,4.509479118996225,4.564821127163024,4.455842939967391,4.403925658567857,4.544952319681082,4.4720765843318855,4.594073145080255,4.501042283271721,4.513482983674349,4.366991653116267,4.510442865460911,4.4040709476333095,4.574042697933924,4.64122792637814,4.455342639976111,4.451136100133346,4.510548143813182,4.376161299385433,4.4570152747222345,4.376645274292932,4.586655279829122,4.538829147910592,4.544510063225589,4.599584168599924,4.516973620186395,4.606328750734307,4.4368988753249425,4.383472819115846,4.475124724770941,4.478771239809873,4.569188274088146,4.513750581313132,4.510961982226313,4.443374225791072,4.507925845477093,4.606488304034769,4.4822513097432495,4.409882250518576,4.537968386754573,4.550319963553164,4.501614991634202,4.482476102353895,4.434517544629311,4.423580578987879,4.427621764344544,4.476632018653521,4.497960075536967,4.524010752984196,4.460416733911173,4.494023691287847,4.532682453324709,4.566447412403535,4.470109818411809,4.516704476790827,4.488820540885325,4.547335158021341,4.527081201067674,4.5379793082345135,4.465176276938649,4.5085332420458615,4.535146906510468,4.5369164272816604,4.488909125337866,4.5216185342274295,4.639271374467421,4.483527465540904,4.38723155221324,4.473464129962758,4.454278928477316,4.511991880269823,4.524843387693373,4.392547148217017,4.597659286091378,4.481871929860891,4.550365948311125,4.535563642329109,4.464661136309701,4.46233948654066,4.471786731064028,4.3100829597736485,4.559206679139437,4.452498646186863
2,4.484095250919269,4.484593488477731,4.4543270924033855,4.518989762951464,4.320248161774041,4.496160978451219,4.590480554711303,4.4588941839370655,4.548363913950812,4.63072010624921,4.502362153533332,4.580136003726209,4.511217424936556,4.379173870564596,4.534419823711546,4.476874099486275,4.612878948409882,4.515235620924015,4.527457640715408,4.478828501648439,4.496458242589268,4.451393237148359,4.43930787817068,4.545648986652266,4.500685351884718,4.631669404414502,4.496572211393115,4.574386444804771,4.4177390154409455,4.517202552896725,4.433647442690579,4.559011309742462,4.58931253187538,4.476287449550283,4.479017783050925,4.508535973622534,4.418860567554192,4.461299584921747,4.40506837392902,4.527353546424028,4.535808961335878,4.549590885795877,4.601349344653378,4.478867072221454,4.581556237547465,4.405946154917729,4.412969621334436,4.4912972275058065,4.462145198572241,4.503105565593429,4.50175966978179,4.543442059733747,4.459136105651455,4.472343047279205,4.6396066569293986,4.512184846707256,4.4650025193714,4.527102366195353,4.535965206668439,4.433612992087714,4.52613568888613,4.432162447865168,4.416211390574946,4.420843590655513,4.513424359224541,4.464419675611429,4.465954234707614,4.5173713007185805,4.468075060131652,4.504309820072517,4.515968045549765,4.474070835763256,4.527937575710054,4.514891979196096,4.5861361665632705,4.494178948787222,4.506727945222197,4.408273450631454,4.497320824686513,4.568974951602795,4.505659504471179,4.52717829730033,4.503565700847847,4.540711537983627,4.512810421082216,4.351889218639002,4.445807138307097,4.442850094208043,4.480591176133233,4.455356883429778,4.419411358312375,4.528406490809726,4.50821921386578,4.500703727404985,4.541190702120727,4.494690843760901,4.452346498393003,4.544232766146358,4.36279432008086,4.577981346979447,4.480684711382866
3,4.507851108917489,4.442729151810882,4.479589216286389,4.500849227372271,4.369474690344385,4.529405392315505,4.578513465843662,4.488576651906889,4.53186597950862,4.602939433320707,4.545120034611213,4.597001111234319,4.511121184101641,4.408654834474328,4.525151252692063,4.456479561849783,4.580290443757839,4.520378573123735,4.532602069158855,4.493838457718341,4.491028552802619,4.459047539374432,4.500272428238613,4.534328104690838,4.470311249778984,4.581227322811546,4.4945408994182525,4.564134304589008,4.4698111584274995,4.4903217304117495,4.387389841879253,4.552967906029503,4.587707590903224,4.463161657378822,4.481605012209974,4.5266377834326175,4.4557697359990724,4.491549623169042,4.431685045129845,4.490202427465145,4.527653949342315,4.592802200766556,4.542480682654476,4.48757715073256,4.577064354234238,4.432728019516553,4.432272043413276,4.495249786394844,4.456157970731545,4.471595900247631,4.55608325903184,4.522095825057861,4.494756301108359,4.460489798366721,4.674459883610182,4.522503359373392,4.484808386105622,4.58580290617891,4.55232489231862,4.44025140344594,4.499298599820652,4.444187824597355,4.399885491647975,4.423998222254227,4.483968915640524,4.469837237848698,4.476810755447169,4.50480035968561,4.47438140967792,4.487036875040846,4.522811263183586,4.47586313328566,4.533759746272314,4.507539752172001,4.539567223451284,4.475534328074715,4.462029483404416,4.453928949791155,4.543392332351702,4.558331677891593,4.515699999993124,4.531858543366843,4.508237472999712,4.517093883228687,4.518386090272258,4.386519548168801,4.47393557296074,4.458520845133332,4.484271851091973,4.440703211792452,4.46684330098071,4.5322597489139165,4.5247577336020735,4.5327732281303925,4.527496377205908,4.520829076520583,4.4638294361369075,4.50439149161376,4.4081716705749745,4.561750970321506,4.497587157273587
4,4.515627929346841,4.451169060391682,4.498184237410997,4.51259301240219,4.398084198426197,4.509541792190709,4.564921574945191,4.490696079385866,4.554900728779456,4.569397626300779,4.548333285861453,4.585285073047663,4.480160603623861,4.443638340289502,4.507253126335241,4.472075176706193,4.5923106432216825,4.528460837924616,4.549188454311282,4.490341565942208,4.519908476598441,4.481566450211448,4.485081432347123,4.503425375797265,4.500977393975143,4.57092674587928,4.512002017742089,4.575547236399563,4.494984303679941,4.445467288243164,4.384273559763663,4.568269677304843,4.5668281162642135,4.437603608936408,4.489806032158469,4.5214398424251145,4.445185110762201,4.485445896716281,4.428875731803366,4.488661448376899,4.529501075097431,4.575599163725954,4.529730442755778,4.4965483484858755,4.5468948342795805,4.415684428387383,4.444186527417066,4.467022447226857,4.497543401148646,4.466165073536217,4.537157528205621,4.484376029082903,4.51787721352653,4.438568059591164,4.634136613060077,4.500028812755967,4.51005308339986,4.530400908357366,4.5163197631208245,4.4322079297201,4.490078316058838,4.472547562070564,4.415218600054143,4.426569563244836,4.461317678781015,4.474187618101434,4.471623564337025,4.506257998916367,4.5149687117235935,4.504932240995,4.524657231138004,4.502831715810877,4.536632512316059,4.537971829580008,4.506583464677122,4.449257256961367,4.428017498748653,4.426255508051773,4.547351239596744,4.517748013772526,4.489996206387999,4.51327180817851,4.519176426164858,4.483536661772434,4.515968970897206,4.393148976851727,4.470172326953583,4.496439951009513,4.470830183156514,4.45749555869746,4.4761917447260355,4.534954031945501,4.556019823379037,4.541105799106229,4.526654097683006,4.48991350235486,4.489476742928859,4.530159069386649,4.435212158719425,4.540616402403112,4.522730342041437
5,4.522858386607203,4.472010068403282,4.504725056774704,4.535161716061208,4.399663672925079,4.460742814749597,4.546431353762801,4.485957645892474,4.537600333895004,4.5392893662107365,4.540328001982351,4.581055980825301,4.4786324604814745,4.454452926840832,4.473791795459842,4.484476668446543,4.575186535722738,4.530425604865912,4.538193420416102,4.492865960560258,4.497478951325853,4.459709574456767,4.491706096369675,4.517996787463449,4.468279915522006,4.544882994101337,4.527245638680039,4.586071383240509,4.505842138173275,4.420958736489574,4.398594293072717,4.5642013474426095,4.54266632531538,4.447572041401124,4.489605322051185,4.540891496579929,4.459713556663748,4.510692074076598,4.434500116303235,4.498753907531588,4.518267796184371,4.553734395476693,4.496913646699666,4.4635790809036004,4.554036094804194,4.455179793734074,4.424266378960346,4.450244405762283,4.49688093890434,4.477225731982507,4.503420374845732,4.47268585672201,4.512344762299794,4.4620607628750095,4.597490438912422,4.505522807099955,4.502283112068037,4.534850239488786,4.5180687826019055,4.450989693901596,4.479903706741905,4.44694325359622,4.413003397215806,4.435973554698008,4.428427375034507,4.45256838046378,4.472625929346544,4.531842741249584,4.4841635911820195,4.471794625159421,4.532920504997681,4.5109343460845555,4.537874737608959,4.538916721386907,4.530788117120543,4.4653737363548665,4.466148215185455,4.462903509576888,4.542905138287797,4.5322535220446865,4.503350682429904,4.52478027510039,4.542668303523513,4.47514975406711,4.535803261548525,4.396033466040106,4.481482408032839,4.503261404132512,4.467821118990948,4.495843170342521,4.461432283836362,4.519942213423891,4.537466452240756,4.50966546048525,4.512126363273012,4.484476064300852,4.510078464877038,4.539957979180242,4.451002556712522,4.562598768798249,4.513392202159936
6,4.526117059731438,4.463599140872911,4.520310097745163,4.510823148948168,4.413159590699379,4.483157850040313,4.557528769452892,4.4896759335853424,4.542384802901836,4.5270268739191435,4.512785405147904,4.593422157596293,4.503188417606691,4.47182282461037,4.477295100112641,4.485252900664261,4.5493328849797,4.545341697544514,4.543071500125515,4.484541201018607,4.5018610069704295,4.455873404153645,4.502474126094119,4.536499093730993,4.462057918783071,4.562394446635355,4.516862998760051,4.549246170651355,4.498351882161541,4.438067415736003,4.415368952774252,4.553335824058701,4.536066046843867,4.442685488110309,4.490019111151969,4.54781388911237,4.465184199268435,4.503763216594619,4.435077479142899,4.498404460032615,4.50201368328911,4.54703788510505,4.498388069079552,4.497635005639275,4.538367304883057,4.450794101280059,4.447339121890071,4.429075823020814,4.49193582494208,4.484028064504825,4.48842586325033,4.47832045100229,4.507293675351175,4.486182428176363,4.582870704620588,4.482714474251726,4.493562003964226,4.517934564276719,4.496609081944916,4.445822995158595,4.479974916779878,4.429824714053989,4.443401942675757,4.42246813455836,4.423708884980949,4.456713240809903,4.465926578327031,4.530258825661037,4.475889185073001,4.470770438651496,4.527732460098319,4.511115807056161,4.5293029363521455,4.53559050191823,4.525047514446648,4.476568877962681,4.458616464875148,4.468027725005318,4.559145001748221,4.526322680293322,4.499913555680606,4.525449089178898,4.531687965603659,4.497131604271462,4.545312636892316,4.395009113083012,4.491867134138581,4.518446936558873,4.458815495505246,4.489526233840304,4.46137002073134,4.502173678178609,4.565131065782547,4.487380424844595,4.517969396838335,4.517935346264584,4.495274244967243,4.558508097160694,4.4717525460312215,4.56558628448004,4.531759792942851
7,4.538478115140197,4.4617622289016845,4.4941768827137105,4.534210650176164,4.3955096519136845,4.4775292167670235,4.558105578275384,4.499769946422041,4.5415700205289715,4.505841361847969,4.5165051987412,4.584402256096413,4.501797945037511,4.485938330746926,4.47950865950965,4.5085143933357275,4.53622305044279,4.553656737317958,4.54078844191833,4.485014282368643,4.519016644710024,4.456320381380014,4.5001243357552365,4.5091264727481875,4.466414301802458,4.533989142845072,4.5116723567782655,4.534683899867976,4.500893905197807,4.450915949791612,4.4044213917349015,4.550278197472792,4.50033189049076,4.438348326326097,4.4771576946637435,4.552296804056024,4.478603490518799,4.504812728641696,4.4380017326624746,4.494666151405988,4.495351854143705,4.536854631588912,4.491713944488623,4.486349672940346,4.5376617816983424,4.459053639738216,4.4593039626991775,4.422059540059691,4.488402844560728,4.489198769517503,4.489303999431911,4.486436642798199,4.506301950796273,4.505118055055256,4.573881152444678,4.48825385023315,4.507516579738969,4.504988845542974,4.4808872173457805,4.4648823935007105,4.487380032448424,4.442895227617346,4.444748410611692,4.429170763601405,4.441012797416902,4.4685283210552385,4.472954075358861,4.514295411683199,4.47765094473893,4.487580065409718,4.520940160645231,4.515605804303927,4.528243725337953,4.522504854760809,4.511442463615987,4.498646353201871,4.477615456714864,4.478859625127241,4.5412165356881244,4.524720465630462,4.507584707805447,4.509047922424782,4.537967293050313,4.502793989213559,4.535729130756125,4.422539635110859,4.505877136679809,4.500508946236348,4.448695404423962,4.484262716051487,4.469207922260163,4.506571443830746,4.563615539713475,4.48944870117108,4.501358339039722,4.524305813376405,4.489000764805904,4.563208292270049,4.474721067006509,4.554764070753937,4.528067705096667
8,4.532877481035929,4.461510266354,4.4757283756534205,4.52636326383356,4.402585598640345,4.499577286085113,4.552942074865817,4.499215463624,4.53728233565768,4.50132506262478,4.515866215847362,4.5690968362101705,4.513682101797043,4.483643614457208,4.491678752031617,4.507973034348727,4.541324169060999,4.5173421119989765,4.5266115682565475,4.491023135484901,4.50753873664034,4.46876859419498,4.477283149183353,4.515581560998616,4.462223945715316,4.52995404723386,4.530557702255562,4.527577436031373,4.495790522211445,4.457186382825322,4.422557837443255,4.542189741726838,4.507606536173156,4.425829612944159,4.480484807149211,4.5438732664426045,4.488138654343485,4.500542048235776,4.43704548752104,4.497711381254831,4.482400361214567,4.546473178629832,4.487053688298116,4.492056550839954,4.53918344451738,4.45261930749531,4.470165886730606,4.430386965745247,4.488859812416515,4.489335270639248,4.502298644741694,4.484681219572839,4.526220011574743,4.492684941765185,4.56974637565582,4.482578516606031,4.505057193007139,4.517628273804263,4.473668228625764,4.460703422451641,4.488756913887421,4.4338416866677655,4.45849309532331,4.439591945126255,4.441255656829913,4.4771763483149405,4.474866102254086,4.507719458594158,4.474123632699499,4.479757431050051,4.523815765655201,4.520827435738571,4.50734957964759,4.520779957773372,4.524810943008911,4.49141452939573,4.4696677838011185,4.493611479915196,4.538513500652404,4.517958884932997,4.509407061450271,4.499322902142396,4.53382472969473,4.5089074598440595,4.535751063123173,4.419469988953185,4.515140484402385,4.500745492179422,4.454574868297372,4.476613313451631,4.478077725599405,4.505226334610321,4.568580260470892,4.506175169829648,4.505656984050838,4.5246655233495305,4.490377433122368,4.548886097554518,4.4866425093479405,4.552441686238896,4.532785940123396
9,4.538178366519042,4.45845334298166,4.494653385659556,4.518707240193917,4.409156656408565,4.489578266416486,4.550786888899893,4.490406527973738,4.53365942247338,4.498880613736534,4.501943193318679,4.570103081043374,4.500349127095093,4.486110155956735,4.479299994794414,4.501672086066926,4.538282292276759,4.508574762200345,4.5082612346156985,4.503004731358998,4.499917704143824,4.458767828089785,4.469342270048546,4.54036060441582,4.47539532604349,4.551400580085068,4.528215597982108,4.533436272248143,4.49785906583473,4.458685029497583,4.45028637796103,4.55125568474425,4.505916174904293,4.4518088093850245,4.476810433862154,4.527048988385316,4.493859922444244,4.508097518697551,4.437568747523711,4.4890663877164485,4.48994851135608,4.549053524936971,4.499614293309675,4.489122501791034,4.548163933885779,4.461761646858788,4.474628747282699,4.439643457683939,4.486369829174394,4.498469292410697,4.493432685707574,4.483154582477388,4.526888001950251,4.50679982767925,4.560476395067293,4.452278618305429,4.5006345328486965,4.517860928485422,4.487538163625238,4.449658162392967,4.495356257622958,4.43564199624435,4.465799914698093,4.432791773888066,4.458205028136104,4.481067406692756,4.474336211887795,4.517404200606831,4.461990390899815,4.4899852634475605,4.526254821090729,4.527815985951744,4.508123124557804,4.526866412168815,4.529529092960205,4.502760504654875,4.472528241599034,4.4902422554195915,4.5378428886925555,4.515596014720682,4.5058213099013305,4.493166649060379,4.51015823158797,4.4967850183829166,4.536861093260307,4.423800352544274,4.500304568310712,4.509401981690437,4.456594952840219,4.489958063656392,4.468689938437014,4.515001520465576,4.582481024161947,4.499559098105691,4.508967241227833,4.515415335097485,4.492060425808476,4.545039816824073,4.49132022908237,4.5369100177259725,4.533719210918343
