,T=0.05,T=0.1,T=0.15,T=0.2,T=0.25,T=0.3,T=0.35,T=0.4,T=0.45,T=0.5,T=0.55,T=0.6,T=0.65,T=0.7,T=0.75,T=0.8,T=0.85,T=0.9,T=0.95,T=1.0,T=1.05,T=1.1,T=1.15,T=1.2,T=1.25,T=1.3,T=1.35,T=1.4,T=1.45,T=1.5,T=1.55,T=1.6,T=1.65,T=1.7,T=1.75,T=1.8,T=1.85,T=1.9,T=1.95,T=2.0,T=2.05,T=2.1,T=2.15,T=2.2,T=2.25,T=2.3,T=2.35,T=2.4,T=2.45,T=2.5,T=2.55,T=2.6,T=2.65,T=2.7,T=2.75,T=2.8,T=2.85,T=2.9,T=2.95,T=3.0,T=3.05,T=3.1,T=3.15,T=3.2,T=3.25,T=3.3,T=3.35,T=3.4,T=3.45,T=3.5,T=3.55,T=3.6,T=3.65,T=3.7,T=3.75,T=3.8,T=3.85,T=3.9,T=3.95,T=4.0,T=4.05,T=4.1,T=4.15,T=4.2,T=4.25,T=4.3,T=4.35,T=4.4,T=4.45,T=4.5,T=4.55,T=4.6,T=4.65,T=4.7,T=4.75,T=4.8,T=4.85,T=4.9,T=4.95,T=5.0
91,5.0235302732070135,5.1183871498294655,5.37380937162017,5.490990687904999,5.530881289849063,5.6551158859869854,5.815834016692575,6.098804911362408,6.080271756334774,6.079790581254701,6.258548048724045,6.550777047744991,6.596795621519377,6.668971823808979,6.768908949495703,6.817301022003027,6.948655540382343,7.028254869514783,7.048801089067469,7.120241604357313,7.173659393582501,7.276532722224257,7.319858929860466,7.375556556738266,7.371331860519944,7.414205242928224,7.398317920664565,7.440009205030268,7.397488395911752,7.410916984235075,7.397904172098241,7.363923571483239,7.306916836131676,7.308990157224148,7.362202755565759,7.284109915041293,7.289573392900553,7.2363403591444655,7.202841675553606,7.169963282853548,7.147499366698811,7.196336158479253,7.086065478795877,7.033116896317212,6.965421148204723,6.938796869451953,6.952430964563868,6.925922647729061,6.905962859067938,6.88448815823383,6.841683887544284,6.836475554892301,6.78102517153785,6.750866779643257,6.686435933231606,6.699596240740963,6.677167007213022,6.60747985139868,6.585650074983449,6.589847097835285,6.5709007122278935,6.5232592490866725,6.519217107171347,6.493901960440715,6.461270023928568,6.439678893537394,6.436668156010172,6.392287038471768,6.378184986401756,6.357510617720455,6.32199787182321,6.315249008388451,6.295903064850388,6.26454922970614,6.266997457206106,6.256300896248296,6.237726230230382,6.212958084624686,6.172034985043918,6.194205320644583,6.157506493489323,6.141314074088036,6.102386746811266,6.1137416070988095,6.062036569593668,6.074333545386696,6.048223241091667,6.040346303388754,6.00605239578494,6.015672739482062,5.993361855378472,5.973066409004601,5.966947831883695,5.9788415327078,5.940556597710756,5.938370114767953,5.9008505091309535,5.915983662596607,5.91397312774524,5.880307782878966
92,5.023480705834833,5.118472954768648,5.375058181563252,5.4918380348145766,5.53222654721999,5.6563539668197205,5.817869729764893,6.101109539457726,6.082640088072358,6.08257224810275,6.261553169676742,6.55394578470759,6.599769072571007,6.672190340453424,6.772244512990992,6.8207979974522015,6.953551988806494,7.0317402977354115,7.053449899958177,7.125038906412357,7.177471942983493,7.2801801937718285,7.324076039802982,7.379550891600144,7.375276833784436,7.418362572835539,7.402400150580215,7.444530367435327,7.401080946254765,7.414693802039897,7.401708505348449,7.367029373584474,7.310523733336573,7.313028224498789,7.364626090234463,7.2885675996697845,7.293181066938993,7.23891242696658,7.207376239830833,7.171505616261329,7.150218822443867,7.198234916733986,7.0883170182876745,7.036057788533313,6.966464397048691,6.941465308527104,6.956328103836907,6.929737551966338,6.90872417291523,6.886158371249317,6.844483905064589,6.838035860260783,6.78360185404209,6.753698858250225,6.689126361694057,6.7013822056201295,6.679643048771563,6.610070947086043,6.588369918369515,6.589907580771158,6.573092278706525,6.52552299160364,6.520788281536984,6.496538937574823,6.464760795937937,6.441303564379453,6.438050001518636,6.394140489537768,6.3805240998612724,6.358310276758291,6.324964134915506,6.317996495706811,6.298506017285218,6.268362167866768,6.269386209542533,6.25815246525116,6.24034193938272,6.214964068653296,6.173516114810595,6.196777885342951,6.158042238228103,6.143744044608156,6.105097808505722,6.115108620451349,6.0635739084704845,6.075842980973867,6.049790519791143,6.042118889059764,6.007621343950034,6.016246471927199,5.994443280708004,5.974125309676763,5.968760790327255,5.9802259850269675,5.9440583404360705,5.939754545652423,5.903463971837793,5.917393111970513,5.9164143155622995,5.881614812102337
93,5.024095232691587,5.1182832213891745,5.376226094990226,5.4924950271602215,5.532575619234873,5.6582938919466015,5.820244143855339,6.103450933230393,6.08485121833559,6.085204272428153,6.263722238409451,6.557512117236797,6.602511062218601,6.67587553005844,6.776203367192053,6.82449053795778,6.957786821627974,7.036042730039663,7.057977889246528,7.128823672553717,7.1821254610379235,7.283961331686973,7.328547855428987,7.382729010729862,7.379497177986097,7.4218565405069645,7.40613595335947,7.448859245204193,7.405477013878053,7.418506188108539,7.405901895064534,7.369241497677955,7.314802308386343,7.316174046643492,7.3672464513213,7.292429100702913,7.296502726761421,7.24270571330094,7.211039062556586,7.173626952205808,7.1525087754192205,7.200510641942827,7.08956473239359,7.038616401611699,6.968883397349695,6.944361183729355,6.959219827738743,6.932774218359258,6.912591187924355,6.8878043369043,6.847018583003951,6.840103769752266,6.785923751898987,6.756740556077475,6.692301657334569,6.701577153101988,6.682102620850728,6.612651955572172,6.591885723740623,6.592537570588804,6.575307929550238,6.527373662517326,6.522825280561255,6.498542364672569,6.468204435465485,6.443283461396533,6.438966058900987,6.396578348272938,6.3833039932925475,6.360096129434867,6.32777307036381,6.320714480393716,6.299542832532484,6.270108808514925,6.270705611751701,6.259257960130591,6.2418057943305705,6.217247989453212,6.175699021551943,6.198762313203486,6.161025000790486,6.14685035132232,6.108415739679734,6.117747388324195,6.064903402728059,6.077718022204057,6.051111143174307,6.043696692577999,6.008540486973264,6.019026607798519,5.997241713230706,5.976523486979826,5.970759793845082,5.981732529632552,5.944113166103302,5.940991080308139,5.903887056694322,5.920902819123152,5.918586582575734,5.883199077874218
94,5.024135703903369,5.11890667506201,5.37741131843254,5.4934267961923435,5.534072031618551,5.659956604166857,5.822043205951979,6.104980484872678,6.0874256782995175,6.08817266234395,6.267003423683576,6.560863855381989,6.605233527702463,6.679345942744517,6.779776881086086,6.828085602407535,6.9618670153114,7.039867566556478,7.062498520468842,7.132267597034097,7.186999188459546,7.288102601686937,7.33302769947026,7.387304771526494,7.384545861638806,7.425588357810436,7.41025573729767,7.452549726020848,7.410739128699017,7.4221194982863095,7.410030934975636,7.372757463356984,7.318798344329323,7.320855005730847,7.370661380915692,7.295057358776677,7.299660663268285,7.2459545734866175,7.213527034992337,7.17682219026336,7.155871307465052,7.202945870514479,7.0926255437169115,7.0407128885968016,6.97243804798119,6.947395714435871,6.9627701258846315,6.936861663424504,6.9156815141363435,6.890043687203945,6.849342623969472,6.843412550621291,6.7878122846563365,6.759330068675316,6.695238349910645,6.703462168113308,6.685965300806132,6.616005600372366,6.594007635226025,6.593533955773987,6.5781448913762475,6.529085781561874,6.52426191102286,6.499479791343566,6.467618592890761,6.444775982132136,6.440976070720729,6.399343505637589,6.3858652641613824,6.3618690508067255,6.330404576510454,6.3221557732081655,6.3031238197324155,6.2719640484899095,6.272271942691305,6.261030106213466,6.24496166699115,6.217298097722264,6.177677590980641,6.199839768467249,6.163949249926572,6.148070238246019,6.110265903007381,6.119266176541805,6.065900470446936,6.0796252213811215,6.052286728878015,6.045078821547341,6.011372112248492,6.021452796083629,5.998096637059395,5.978184650426409,5.970956184006398,5.981341483590023,5.946791425773178,5.9398207626689725,5.905595048023454,5.922420855547687,5.920105374564944,5.883998789860191
95,5.024934896250876,5.119131124788791,5.378447754137209,5.494243489876326,5.534844114181107,5.66109333065268,5.8246838895210695,6.107029864677648,6.089868371716859,6.091344587158659,6.2699974228415245,6.563903122566722,6.607921765537874,6.6832211182940915,6.783677806750288,6.832214042339794,6.966375324947505,7.0435522320805575,7.066314018668762,7.136674655698278,7.190910196916014,7.291711540016219,7.337329477671786,7.392046480269019,7.3889632082125685,7.429578567467494,7.41442913798658,7.457284774743069,7.415259789086026,7.424959307671846,7.413791713660054,7.376577364002596,7.321609163887873,7.323336235492434,7.373138021923856,7.298600933510993,7.3021344992722454,7.249164399818489,7.217438382054856,7.179568602772653,7.158654506628149,7.206286555680958,7.096312600350974,7.044573253234527,6.975213116495554,6.95064151325114,6.965437329789721,6.939586479333687,6.918949998308341,6.891174729142765,6.852715161380759,6.847354670724217,6.790343717816334,6.763514058530939,6.697726718985652,6.705339744759071,6.689111450090465,6.620392883848378,6.59623641159357,6.59502877645399,6.58102769888554,6.531183388764,6.527125759242461,6.501905783855069,6.468978809989521,6.446696835600413,6.441277238490509,6.401872532937428,6.388475376360011,6.36479961472199,6.3319288010370665,6.323669028442691,6.30503840359832,6.275684726072009,6.27276371214919,6.26355114359658,6.2455392862197225,6.218857680244699,6.181027441178066,6.2012040191973545,6.167004041168523,6.14936760685752,6.112951294051276,6.120666701843932,6.067477746941987,6.0812585156010455,6.054116539604331,6.047264521766035,6.015560345647474,6.022653698162204,5.999251963168113,5.979612054033063,5.9724182304135915,5.982959424944465,5.94874090778386,5.941174200800514,5.908031376966761,5.9253296426545115,5.922146700495121,5.884394998903172
96,5.024579951864528,5.119446306304913,5.379490529107183,5.494542203954981,5.535642298095196,5.6628734996009085,5.826910465670482,6.108699722025147,6.09181918782992,6.094320154180522,6.272400577144637,6.566756845669376,6.6110153982502915,6.686201476390224,6.7869727972625356,6.8365332956318525,6.970176720447965,7.04732742624894,7.070874828790166,7.141367963894401,7.195115900716945,7.296161720698655,7.341009134644266,7.39637092588527,7.392809532718011,7.432507270813066,7.417956968946762,7.46082620362775,7.418966460643844,7.4287293490526265,7.417176449098928,7.378473586007553,7.324608416829167,7.326947217862311,7.376475741142307,7.301825627401171,7.30532158703978,7.252487521646667,7.219517576598313,7.182522696941339,7.1618912778496036,7.209475972380903,7.098620043999581,7.047602211506227,6.97765814812019,6.953302931575429,6.969509882674863,6.941792513675768,6.920454571437029,6.8942263753667685,6.855519023432963,6.84995182991289,6.792074189668094,6.765788755479649,6.700458006562186,6.7066248031663385,6.690644935307835,6.6212040363337525,6.5987008135714875,6.597875749769064,6.583273303420506,6.534442581997594,6.529431062804378,6.504469927693607,6.470329668930324,6.4484960096825255,6.443320316996783,6.402633200557831,6.389756239888538,6.3670689948146615,6.3349115344459035,6.325215436876741,6.306080843827292,6.277796993545392,6.273880027452871,6.2635971144218345,6.249371239786137,6.220945766488453,6.1843636497825925,6.203868925971152,6.170079806973329,6.150402945277787,6.113747795960013,6.1230819100792395,6.070853988212121,6.083808002090846,6.05730376675853,6.048085115501089,6.018035556376686,6.024373573043982,6.000067015567961,5.9803073285822705,5.97363596595121,5.983534790329224,5.950406633064508,5.944127339113401,5.910583928889491,5.927519946773605,5.923996199442082,5.88729098841706
97,5.0242787516992315,5.119713279544135,5.380982959130093,5.495583593557781,5.536428927508622,5.665019239799541,5.828465725185884,6.110747171199171,6.094249980148892,6.096882178483069,6.275095912511624,6.569626967782466,6.613268795837622,6.689598332754198,6.790473888005935,6.840504110813494,6.9747661415269535,7.0512492763220465,7.075918355606385,7.145241362449186,7.199022193441867,7.2997943995367205,7.3445253865009645,7.399958772075877,7.397321990837962,7.436010184510257,7.421889677585686,7.465597961731669,7.422126276416173,7.433054919903349,7.420251329565921,7.3816401140460846,7.328055290023031,7.330782069199918,7.378624506899838,7.304250404204646,7.308206080075927,7.255074098786539,7.221652521660994,7.184978294785698,7.164687161417438,7.21170093214179,7.100111466921672,7.050045566551948,6.981121768171141,6.955598672691271,6.973219560654237,6.944378721105822,6.922944014683279,6.89721608443754,6.858059199663277,6.853637402706546,6.794889102162787,6.768155526440139,6.702161942610811,6.710205160370151,6.6933798030145395,6.624583664664104,6.60219358922229,6.599515224635655,6.586036918862704,6.537122991698535,6.530459836855339,6.507606221118876,6.47405077986832,6.4496957554111045,6.44546507420861,6.4031284094749905,6.3917431745581075,6.37083493989464,6.337229970651392,6.326385927133616,6.308556944226565,6.279837094629526,6.276367778569128,6.266980933320856,6.250946405091947,6.224144174085508,6.186616571994796,6.204874434294496,6.171241565288787,6.151515549118123,6.116740030784443,6.124437047924243,6.073538787474957,6.084939938516764,6.058394577720587,6.050677826182057,6.019229054928617,6.026408454720981,6.001169841904897,5.981468893593882,5.9746314642677785,5.984171932275182,5.9535015554970006,5.947341865801379,5.9119075495735025,5.928098559916184,5.926175571455081,5.889848876455869
98,5.024892211255528,5.119640637644126,5.382506339779815,5.496168279100023,5.538221374272182,5.66723222288848,5.8299195687424215,6.112458021689356,6.096460180535903,6.099622828472884,6.277464708122206,6.573472807895111,6.615742215901739,6.693078735697455,6.794418601951438,6.843536072563604,6.978902079629893,7.055144834750529,7.079701999798369,7.148901282555411,7.203499132923453,7.304149485836375,7.3484582230993745,7.404243349706412,7.401496412449106,7.438494095428637,7.4246449245620765,7.469567372945083,7.426076157696984,7.4368029601549,7.423566775418894,7.385170942199233,7.332207452876075,7.333939641652355,7.380933376190358,7.306691736693007,7.311891694262018,7.257805297642924,7.223882655882195,7.186381201127938,7.167392935614167,7.213595744045467,7.101913738582972,7.053009946836219,6.984195083083954,6.957667885212192,6.97724081568469,6.946974190112044,6.925266792261803,6.8989410175249155,6.860249340755782,6.8552326076547745,6.797322944920579,6.770025329123925,6.703661223250178,6.712797263920834,6.695592556630177,6.62637114522111,6.604721819472939,6.601131091515605,6.589045684885187,6.539528795050711,6.53292979540884,6.509509137843747,6.477211859201127,6.451602707038602,6.448978865409033,6.4048813816952626,6.3939069840437845,6.372383658743824,6.339221296365476,6.32836226729491,6.309316873684764,6.282295189503682,6.277973826156807,6.269299098624761,6.250694350457572,6.2280690039560245,6.1890912090222105,6.2084333386255315,6.174084589496051,6.152137328152313,6.116728695001371,6.126059520049785,6.075592898616957,6.086903411803401,6.06035259543574,6.052139443294127,6.02226992588159,6.027864179442258,6.004314931485387,5.9845370435197,5.976429411196895,5.986834674149501,5.95669181157428,5.949671170042993,5.91386425250537,5.92920800356637,5.926774578952625,5.892750086550004
99,5.024515887577953,5.119209139724649,5.383385914357164,5.497005929276905,5.539585855012371,5.668841854117751,5.832073826448285,6.1143123676979165,6.09882910472918,6.102428289149098,6.280741262194712,6.5758668626662695,6.618014188184948,6.69633630592984,6.797737342971829,6.84683479039191,6.9831440089239045,7.059284427704381,7.083473966410146,7.152316538796275,7.207930775958813,7.307620244497287,7.352792387773254,7.408735278918861,7.406190398824095,7.442204502710147,7.428779354609696,7.472851255190418,7.429501607346094,7.440582883567151,7.426158172545386,7.389013904096383,7.335007106547967,7.336709861948249,7.383672734618156,7.3094828222713515,7.314394976797854,7.260336677851682,7.227194320023769,7.188545190103717,7.169617894357663,7.214157536736843,7.10308362083065,7.055571313007595,6.986887405972605,6.9605045062043605,6.9788788516719364,6.950175544231602,6.927791804533182,6.900967872280681,6.86379532674546,6.856825491386748,6.801273626713269,6.773103749738732,6.706490801486901,6.714268585152842,6.697811178965529,6.628233271076158,6.606571296182218,6.603368598972918,6.593491758533358,6.5407307479679595,6.535030422593882,6.511848717452287,6.477453004977956,6.453912658353105,6.451191141804543,6.407638353060386,6.395830688925557,6.37374683361038,6.341605719773165,6.331234288715117,6.31153034918939,6.28484557636743,6.279797342006058,6.269929414627434,6.251153228307223,6.230308887018722,6.19101613640649,6.209369293394327,6.174275422233457,6.155358207213364,6.118886081966316,6.127501632061829,6.076605553770627,6.088073077544534,6.062017807634501,6.053491724381271,6.022455330999142,6.028595957592248,6.007763494992633,5.986820381854219,5.976880743981,5.988762847538448,5.95955095541634,5.950815223606861,5.9157039720949856,5.930054805262944,5.927140768610806,5.893778882832827
100,5.024424664738494,5.119463040072644,5.38417459690552,5.497533675751085,5.540072410975317,5.670813932961236,5.834118081851563,6.116098901972342,6.100186887119164,6.104961083426532,6.282964033763772,6.578051152233817,6.620529575766353,6.699430333501031,6.801180760098737,6.850192534464461,6.987126400657644,7.0637532108588434,7.087869654053933,7.155391426785583,7.212493872588186,7.311586201927376,7.3567486647345985,7.412784209965609,7.40997268168787,7.446611878178693,7.432552588265072,7.477138559218375,7.43303865458676,7.444610314378518,7.429638795761251,7.3922933697681135,7.337989126424944,7.339250362406028,7.387445316772606,7.312402422195611,7.316894966405766,7.262862341140431,7.229478023668241,7.191466119788816,7.171976639748876,7.216629262304992,7.106062657099598,7.058365724045978,6.990224843497287,6.963175928182068,6.981812796792041,6.952326051807693,6.930470897879959,6.903691440844598,6.865886333231473,6.858721927241702,6.802839644111183,6.775699104450788,6.708857128112106,6.715314988864946,6.700241788444245,6.630153514562152,6.6088830146849835,6.606273755961919,6.595976554266741,6.543565682555632,6.537694036539376,6.512869620965754,6.480390630477364,6.456349322498867,6.453000174563193,6.409079243157797,6.39834085668798,6.374723596992954,6.342581305039509,6.333642308812541,6.313528910655494,6.287270065135934,6.281382900382359,6.272477615912288,6.252029499798944,6.2319967515873325,6.192875706772192,6.211248598203824,6.1772608911855444,6.157110410726882,6.121292035683219,6.129243157157671,6.078265569213023,6.089032766418816,6.065121335369508,6.054964455406882,6.024674367914494,6.029865854215831,6.010507834252588,5.987580890051461,5.978527813875802,5.990407567603857,5.962276344428864,5.95204920992869,5.917640951194323,5.931892488112914,5.927876619431502,5.896393187966106
101,5.024855164254203,5.119516168103784,5.3854126758692145,5.498738950959271,5.540685289531405,5.672375849405513,5.835863886483251,6.117544601328006,6.102660630675686,6.107414469843144,6.2856652095692915,6.5804567033120085,6.622827648556667,6.702806931062639,6.805399162233733,6.853284972987787,6.991372895456879,7.067112776158925,7.0918191468666665,7.159370223504836,7.216542563200038,7.315619769104747,7.360285330370829,7.4164601409292095,7.4140085335030355,7.45017748015162,7.436797578509939,7.480991005572491,7.438120909589616,7.447472092076271,7.432815548199869,7.395185125089185,7.3408603810219315,7.342511095490238,7.389359842069348,7.315511113585147,7.31961406128179,7.264666711857863,7.232295558446084,7.194068888736534,7.174475307756127,7.220347394595939,7.107860275797864,7.06125677059004,6.992141979417442,6.966557193226785,6.985262672756885,6.954910358479688,6.9323600835880095,6.905158032481876,6.868327000964703,6.861379374973959,6.803990172030924,6.778244909393691,6.710768882044595,6.717153923064884,6.700656858722751,6.633260416270554,6.612295185326655,6.609733460267475,6.59872247988602,6.546152479025262,6.539041061638268,6.513603261347686,6.48263483089418,6.458352393272361,6.455040790106482,6.4110887479263186,6.399793866297675,6.376046800723962,6.34503107880835,6.335860880776384,6.316941968357537,6.289197473750746,6.28268017070571,6.274767616740202,6.253841520008968,6.232156073391436,6.194049300657588,6.213024985287766,6.179047820288315,6.159124928131496,6.122316408823177,6.130897345541947,6.078790644172359,6.091871325292946,6.0661513536624305,6.057413310461442,6.025536115474851,6.0315971966308375,6.011605970312748,5.990260081246328,5.980814862086164,5.990831137583073,5.964418947895284,5.953970162699378,5.919834179002264,5.933543077961552,5.929781691056416,5.89844499208067
102,5.025524187619616,5.119778440974039,5.386476880009531,5.49956452757052,5.541504302959612,5.673912188345877,5.838181223797846,6.119678859057986,6.104949964236361,6.110250592092797,6.288567932356916,6.583633234114703,6.625314988845635,6.706675442950738,6.80872711033848,6.856497631498081,6.995194476089277,7.07052688028522,7.0958356552408794,7.162832222895332,7.22045237994541,7.319080534080809,7.364154585957635,7.419902200240438,7.418094831308614,7.452959739611425,7.439790661125604,7.48444059604093,7.4415648631613465,7.450802152051773,7.435920141380319,7.398230899344853,7.343861681588895,7.3445958154494475,7.392119399927526,7.318759963034076,7.322580669246915,7.267772703416045,7.2348898808695195,7.195693082128127,7.175906989633679,7.221914283544422,7.110610141511403,7.063336868086722,6.994382424187141,6.969527677746767,6.986997267000663,6.9571439962823165,6.933616771006313,6.907887279993661,6.870508527211345,6.864038234158943,6.805929357357616,6.781469821526054,6.712319130615846,6.719135975573406,6.70262451547244,6.635133859066111,6.615551474153551,6.6120983327765686,6.6014029895058455,6.548395452862838,6.541380556055817,6.515541687288504,6.485088003454464,6.4593363229839555,6.457936822601598,6.4134836775613095,6.40149976701135,6.3781869616934435,6.348720449645298,6.338074443205859,6.3186231841524645,6.29175238436937,6.284932000707038,6.276215519951873,6.255858763607311,6.234041871476688,6.1949586990671,6.215730715585237,6.180894230259537,6.160739196955248,6.124443579818558,6.132921953266896,6.080428891693336,6.092518049189718,6.0668381267256954,6.059769115326329,6.026685077969048,6.033359411966388,6.012463481476236,5.992974550493068,5.980646035143673,5.992564567072361,5.9656732252812965,5.9540495911327245,5.9222267391595445,5.934207384556701,5.931978607591613,5.900144785549059
103,5.025363948882574,5.120227057234628,5.387599802772209,5.500589458138674,5.5424180828105145,5.6753697333430795,5.839491319417546,6.12085029569852,6.107085438985337,6.112981770139129,6.291434270291347,6.586570558246664,6.628104756056019,6.710129801787375,6.8118785701176146,6.860069609606873,6.999844565767252,7.074572322900601,7.09964510405192,7.166341412986645,7.22466760594106,7.321594034862623,7.367821541570166,7.423681253855158,7.422456183452578,7.456251497316815,7.4430816067061425,7.487527095292757,7.4453279723900225,7.454473067206034,7.4387538754738785,7.400932180628701,7.3472659227791555,7.348240632159943,7.395135892419474,7.3206969736286265,7.326374184402656,7.270164242037034,7.238140992929895,7.198635156781667,7.178228983332206,7.224552272041626,7.112810476486982,7.065309581709927,6.996741026902792,6.97270281807443,6.989904147938937,6.960052577598442,6.935926459894912,6.910883058324458,6.871502245471053,6.866435787982781,6.8062951949059896,6.784711235534828,6.71478019274261,6.722402357930291,6.704716622360043,6.636152085428572,6.616943452808545,6.61412130000652,6.602428550158113,6.551380535599965,6.5433164777036,6.5158467999657095,6.487900966047983,6.459531998905595,6.458422457631515,6.416010039543178,6.40196830937599,6.378237063154931,6.350574276705973,6.339195504957434,6.319949648050591,6.293901329149071,6.286290032190973,6.278135423759562,6.2557915254808485,6.235899536927079,6.197709725227334,6.216465938776494,6.181688423456209,6.1629432810767,6.127584437217878,6.134027010520612,6.081550075549986,6.094846477668795,6.067537559050112,6.061637635404977,6.02773689039626,6.03398199346284,6.014083944471987,5.993998625226674,5.983129291142311,5.995374082586629,5.9676623456056825,5.955505964243807,5.925043312881304,5.93510734423716,5.933043041388049,5.900996646052712
104,5.025452566192437,5.120649426232186,5.388307789278124,5.501580760380535,5.54342550016294,5.677479793823432,5.841449455037447,6.122818807821382,6.109251346300361,6.115624396428068,6.293963860717337,6.589123213638559,6.629681916814209,6.713373438401538,6.814583037606288,6.863369047974929,7.0035065891593975,7.078505107135712,7.103237157064604,7.170402560177704,7.228445197299148,7.324769582772497,7.371064999617937,7.427101347660809,7.425920546661471,7.45949093126726,7.446177788599538,7.4909315455416525,7.44805489630806,7.458215258734779,7.440945396394934,7.4047452987182085,7.350813912698115,7.3508821487554705,7.397330407838137,7.323708012056278,7.328997982306802,7.272227728255435,7.240218408759975,7.201130531579572,7.18103342276614,7.226304836985949,7.116275781556479,7.067998229652208,6.9983798717403465,6.974770536757856,6.9920550937529775,6.961248198276677,6.938107870296659,6.9125271078779305,6.8741761373847705,6.8681240448790115,6.809167493292166,6.786199853863796,6.716965751232612,6.724074513230041,6.707741949810357,6.637845968608419,6.619352378726265,6.617130440837292,6.604118991630035,6.555992938963817,6.546536375540919,6.518769808182359,6.489515632151533,6.460734231394989,6.4597991800739285,6.41853615172039,6.4032307610917725,6.381498492153851,6.353083435631182,6.340474820265807,6.322654632166946,6.295339527211317,6.288368374322865,6.280562478909176,6.25822925244423,6.2374199134166854,6.201378834172625,6.217464515101569,6.184982767926475,6.165817939201245,6.127721638924414,6.1364745105434775,6.0827003161104685,6.09770067920676,6.068340446405257,6.063332728863787,6.030190797614436,6.036399350479459,6.015077766139292,5.99428286976771,5.98443405183626,5.9977556138753,5.970482518728525,5.956457447826103,5.926267085328696,5.9370407264878216,5.934382002098486,5.902947877628991
105,5.025650072530164,5.1207021672697515,5.389167335493464,5.502340757779901,5.543949396774737,5.678963547972866,5.843474357577471,6.124161141673557,6.110752771889435,6.118492479337954,6.296677457693558,6.592515619332202,6.632382321022591,6.716584062072233,6.817859939677219,6.866582413328818,7.007073410070372,7.082173671248833,7.106986380132871,7.173647596465151,7.2322399083653135,7.328728842788676,7.374468310038175,7.4310160850786335,7.429108521426852,7.462952511154501,7.449896119623011,7.49439619329207,7.450593141105185,7.460947256115432,7.443714390846519,7.408539843181168,7.353161071294719,7.353114191091716,7.399346920603364,7.326172718400236,7.332292681739824,7.274183716540509,7.24287304887814,7.20460072385749,7.183590541836364,7.228535979943839,7.119091178280604,7.0708618739318405,7.000857044693459,6.977342403866883,6.994386940184647,6.9624901468417795,6.939452777095921,6.91366523178984,6.877244887733393,6.8697280746045735,6.811093815381512,6.78777534186582,6.717120282097562,6.725520322195138,6.70946387772148,6.6401092198156215,6.621100565020268,6.619110732399115,6.606011181646208,6.557563677272977,6.548738327491597,6.521103462051498,6.491335926402478,6.462451423215631,6.460068419641045,6.420138973853857,6.4049851273465475,6.385218348540204,6.354542128315783,6.342490822154908,6.32688313607481,6.2961705156656445,6.290438816334724,6.2811144298776584,6.261023143329123,6.240796314174596,6.203404704421499,6.220566116156698,6.185721248711076,6.166804556190464,6.129805605090084,6.137324077106891,6.085104468190271,6.0982364369935205,6.07072451736144,6.064299074950663,6.03183791893617,6.038009814006495,6.01448937517816,5.995700448143891,5.985168025039005,5.999483209408519,5.972296409385105,5.956559126309186,5.927067386110728,5.93845692849929,5.934226771497548,5.904306808894437
106,5.025801402892877,5.1208788301118995,5.389982184758228,5.502843288118154,5.545253501292174,5.681121411915622,5.845373035587769,6.126466894266539,6.112724692490191,6.121637517455562,6.2989161183182105,6.5951815688769235,6.63457662047964,6.719664032059859,6.820680179432968,6.869832920444868,7.0109089528355755,7.0856293380001025,7.1101529740756355,7.177632066970244,7.235239919669535,7.331529830419527,7.378098947428774,7.435423148854473,7.433176038854256,7.466859126693258,7.453250475916164,7.4981805431749455,7.453866299185097,7.4639610697421075,7.446697476860044,7.4116718826354875,7.3560670946924,7.356181637499491,7.4019477552127615,7.328653381681311,7.335526865447181,7.27655503973888,7.2454353970487935,7.206478599430042,7.1863810897806495,7.229906123230453,7.122052532391062,7.072757464160667,7.001775278162571,6.980316812983165,6.997185318978365,6.964102870499415,6.942314528697655,6.917163690978989,6.87957157436167,6.871538092277803,6.812428608151012,6.789127624714171,6.718041968500165,6.727489577584623,6.7127216521431325,6.64264838606235,6.623828090814165,6.620297305793063,6.608357213697286,6.559801621859839,6.549067929109612,6.521869760624247,6.493110147981107,6.464010349766053,6.461858522604294,6.421640031785243,6.407811644517824,6.3855766576223605,6.356449120970411,6.343944811418501,6.328994724068053,6.2980574090370895,6.291638588143458,6.28196431801409,6.262742177484427,6.242156313893066,6.205506639249826,6.221018612870796,6.186097620318888,6.168698184883816,6.1301274315145875,6.139286339018931,6.0860525035832165,6.100355844734306,6.073605846706187,6.065229850446641,6.0314319864342085,6.038801570782617,6.016457654786544,5.996358191201754,5.986351470249161,6.002026911579691,5.973832607102528,5.957463167348938,5.929889280261256,5.939015693753405,5.93474283211531,5.905090295908878
